stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,settlement,county
8380B237791,237791,Riverstown,,51.92828867,-8.395505998,,,,,Cork city and suburbs,County_Cork
8380B237801,237801,Glanmire,,51.91909002,-8.396326469,,,,,Cork city and suburbs,County_Cork
8380B237841,237841,Blossomgrove,,51.93348229,-8.365566353,,,,,Cork city and suburbs,County_Cork
8380B237851,237851,Knockraha,,51.95859388,-8.339886173,,,,,Knockraha,County_Cork
8380B237861,237861,Watergrasshill Arts,,52.00824361,-8.348011323,,,,,Watergrasshill,County_Cork
8380B238921,238921,Avoncore,,51.91457158,-8.183309392,,,,,Midleton,County_Cork
8380B2399801,239981,St Mary's Road,,51.90809461,-8.168473291,,,,,Midleton,County_Cork
8380B2399901,239991,South Quay Junc,,51.89817237,-8.167230154,,,,,Midleton,County_Cork
8380B2400001,240001,University Tech Park,,51.87382116,-8.540646509,,,,,Cork city and suburbs,County_Cork
8380B240011,240011,Uam Var Avenue,,51.8767252,-8.532649781,,,,,Cork city and suburbs,County_Cork
8380B240661,240661,Curraheen Road Est,,51.87145566,-8.55254064,,,,,Cork city and suburbs,County_Cork
8380B2406701,240671,St Josephs Villas,,51.87135217,-8.562995135,,,,,Cork city and suburbs,County_Cork
8380B2407001,240701,Frankfield,,51.86725295,-8.466440379,,,,,Cork city and suburbs,County_Cork
8380B2407101,240711,Woodlands,,51.8670219,-8.463490338,,,,,Cork city and suburbs,County_Cork
8380B2407201,240721,Park Gate Frankfield,,51.86685551,-8.460076335,,,,,Cork city and suburbs,County_Cork
8380B2407301,240731,Elmwood Medical Cen,,51.86697278,-8.45766714,,,,,Cork city and suburbs,County_Cork
8380B2407401,240741,Clifton Grange Rd,,51.86733122,-8.453314614,,,,,Cork city and suburbs,County_Cork
8380B2407501,240751,Cooney's Lane,,51.86842875,-8.448403064,,,,,Cork city and suburbs,County_Cork
8380B2407601,240761,Eugene Drive,,51.86939332,-8.44531964,,,,,Cork city and suburbs,County_Cork
8380B2407701,240771,Grange Park,,51.8698625,-8.442478088,,,,,Cork city and suburbs,County_Cork
8380B2409901,240991,Grange Road,,51.87059477,-8.43897105,,,,,Cork city and suburbs,County_Cork
8380B2410001,241001,Grange Park,,51.86976318,-8.442593284,,,,,Cork city and suburbs,County_Cork
8380B2410101,241011,Grangewood Court,,51.86918526,-8.445666092,,,,,Cork city and suburbs,County_Cork
8380B2410201,241021,Amberley,,51.86779432,-8.4497617,,,,,Cork city and suburbs,County_Cork
8380B2410301,241031,Clifton Grange,,51.86723313,-8.453110341,,,,,Cork city and suburbs,County_Cork
8380B2410401,241041,Frankfield Church,,51.86688532,-8.457041875,,,,,Cork city and suburbs,County_Cork
8380B2410501,241051,Bellevue,,51.86672672,-8.460830079,,,,,Cork city and suburbs,County_Cork
8380B2410601,241061,Woodlands,,51.86687956,-8.463111344,,,,,Cork city and suburbs,County_Cork
8380B2410701,241071,Dunvale,,51.86727571,-8.467500613,,,,,Cork city and suburbs,County_Cork
8380B2411101,241111,University Tech Park,,51.87391064,-8.540734718,,,,,Cork city and suburbs,County_Cork
8380B2411201,241121,St Josephs Villas,,51.87143272,-8.56306875,,,,,Cork city and suburbs,County_Cork
8380B241131,241131,Curraheen Road Est,,51.87132607,-8.553337755,,,,,Cork city and suburbs,County_Cork
8380B2413101,241311,Donnybrook Hill,,51.87023754,-8.438343149,,,,,Cork city and suburbs,County_Cork
8380B2413201,241321,Donnybrook Terrace,,51.86863291,-8.439561831,,,,,Cork city and suburbs,County_Cork
8380B2413301,241331,Scairt Hill,,51.86480341,-8.439582583,,,,,Cork city and suburbs,County_Cork
8380B2413401,241341,Hillcourt,,51.86592583,-8.439912966,,,,,Cork city and suburbs,County_Cork
8380B2413501,241351,Donnybrook Hill,,51.86875865,-8.439592099,,,,,Cork city and suburbs,County_Cork
8380B2420701,242071,Rochestown Rd West,,51.87670213,-8.430679478,,,,,Cork city and suburbs,County_Cork
8380B2420801,242081,Rochestown Rise,,51.87512854,-8.413265842,,,,,Cork city and suburbs,County_Cork
8380B2420901,242091,Garryduff Sports Ctr,,51.86900976,-8.399414749,,,,,Cork city and suburbs,County_Cork
8380B2421001,242101,Monfield,,51.86726275,-8.400328587,,,,,Cork city and suburbs,County_Cork
8380B2421101,242111,Landsborough,,51.86397985,-8.400865703,,,,,Cork city and suburbs,County_Cork
8380B2421201,242121,The Borough,,51.86227047,-8.40911176,,,,,Cork city and suburbs,County_Cork
8380B2421301,242131,The Paddocks,,51.87461591,-8.425939612,,,,,Cork city and suburbs,County_Cork
8380B242151,242151,Courthouse,,51.91648162,-8.174537244,,,,,Midleton,County_Cork
8380B2432601,243261,Togher Church,,51.87369463,-8.49590078,,,,,Cork city and suburbs,County_Cork
8380B2432701,243271,Sandowne,,51.87187116,-8.497710499,,,,,Cork city and suburbs,County_Cork
8380B2432801,243281,Fernwood Close,,51.8704745,-8.500613919,,,,,Cork city and suburbs,County_Cork
8380B2432901,243291,Eagle Valley,,51.8706532,-8.505074046,,,,,Cork city and suburbs,County_Cork
8380B2433001,243301,Harley Court,,51.87327707,-8.505306756,,,,,Cork city and suburbs,County_Cork
8380B2433601,243361,Harley Court,,51.87410479,-8.50514176,,,,,Cork city and suburbs,County_Cork
8380B2433701,243371,Eagle Valley,,51.86983727,-8.5045857,,,,,Cork city and suburbs,County_Cork
8380B2433801,243381,Fernwood Estate,,51.87060908,-8.500673499,,,,,Cork city and suburbs,County_Cork
8380B2433901,243391,Sandowne,,51.87201498,-8.497712086,,,,,Cork city and suburbs,County_Cork
8380B2434001,243401,Togher Church,,51.87390975,-8.496048373,,,,,Cork city and suburbs,County_Cork
8380B2439501,243951,Pouladuff Rd South,,51.87315725,-8.486818345,,,,,Cork city and suburbs,County_Cork
8380B243961,246781,Lower Clevedon,,51.81078826,-8.404077229,,,,,Carrigaline,County_Cork
8380B2441401,244141,Forge Hill Junc,,51.87311326,-8.486585511,,,,,Cork city and suburbs,County_Cork
8380B244191,244191,Rosewood,,51.88956732,-8.57724201,,,,,Cork city and suburbs,County_Cork
8380B244201,244201,Fr Sexton Park,,51.88866612,-8.583172207,,,,,Cork city and suburbs,County_Cork
8380B244211,244211,Station Cross,,51.88358482,-8.58906205,,,,,Cork city and suburbs,County_Cork
8380B244221,244221,City West Mews,,51.88612215,-8.608038007,,,,,Cork city and suburbs,County_Cork
8380B244231,244231,Aylsbury,,51.88351962,-8.620974476,,,,,Cork city and suburbs,County_Cork
8380B2442501,244251,Ballincollig,,51.88797118,-8.596281337,,,,,Cork city and suburbs,County_Cork
8380B2442601,244261,Carrigrohane Road,,51.89567517,-8.563400783,,,,,Cork city and suburbs,County_Cork
8380B244271,244271,Aylsbury,,51.88380726,-8.620978439,,,,,Cork city and suburbs,County_Cork
8380B244281,244281,City West Mews,,51.88628267,-8.608287127,,,,,Cork city and suburbs,County_Cork
8380B2442901,244291,Ballincollig Town C,,51.88807056,-8.590834913,,,,,Cork city and suburbs,County_Cork
8380B244301,244301,Fr Sexton Park,,51.88871876,-8.583434383,,,,,Cork city and suburbs,County_Cork
8380B244311,244311,Rosewood,,51.88995586,-8.574995164,,,,,Cork city and suburbs,County_Cork
8380B244321,244321,Hillfarm,,51.89231318,-8.563402324,,,,,Cork city and suburbs,County_Cork
8380B244331,244331,Inchaggin,,51.89200479,-8.548768219,,,,,Cork city and suburbs,County_Cork
8380B244341,244341,Coolroe Heights,,51.88570088,-8.613000403,,,,,Cork city and suburbs,County_Cork
8380B244351,244351,Old Quarry,,51.88569813,-8.616966114,,,,,Cork city and suburbs,County_Cork
8380B2443901,244391,Dublin Hill,,51.92165274,-8.467178436,,,,,Cork city and suburbs,County_Cork
8380B244431,244431,Inchaggin,,51.8919401,-8.549145172,,,,,Cork city and suburbs,County_Cork
8380B244451,244451,Hilton Estate,,51.89216863,-8.557894176,,,,,Cork city and suburbs,County_Cork
8380B244521,244521,Ryan & Aherne Place,,51.90919769,-8.267046729,,,,,Carrigtwohill,County_Cork
8380B244531,244531,Church Lane,,51.90949774,-8.261525563,,,,,Carrigtwohill,County_Cork
8380B244541,244541,The Green,,51.91492684,-8.180272856,,,,,Midleton,County_Cork
8380B244551,244551,Beechwood Court,,51.91044468,-8.165720557,,,,,Midleton,County_Cork
8380B244561,244561,Killeagh Cemetery,,51.93894884,-7.996204135,,,,,Killeagh,County_Cork
8380B244571,244571,Greyhound Stadium,,51.94073881,-7.855387736,,,,,Youghal,County_Cork
8380B244581,244581,Bunscoil Mhuire,,51.94744704,-7.84320545,,,,,Youghal,County_Cork
8380B244651,244651,The Mall Youghal,,51.95140384,-7.844413648,,,,,Youghal,County_Cork
8380B244661,244661,Bunscoil Mhuire,,51.9473569,-7.843016662,,,,,Youghal,County_Cork
8380B244671,244671,Knockaverry Strand,,51.94056557,-7.846356419,,,,,Youghal,County_Cork
8380B244681,244681,Greyhound Stadium,,51.94071199,-7.855504175,,,,,Youghal,County_Cork
8380B244691,244691,Powers Cross,,51.93861075,-7.864935079,,,,,Youghal,County_Cork
8380B244701,244701,Burgess Cross,,51.9370442,-7.956574811,,,,,Burgess Cross,County_Cork
8380B244711,244711,Mogeely,,51.93171703,-8.056681629,,,,,Mogeely,County_Cork
8380B244721,244721,Castlemartyr NS,,51.91206912,-8.051773176,,,,,Castlemartyr,County_Cork
8380B244731,244731,Loughaderry,,51.91558045,-8.087841023,,,,,Loughaderry,County_Cork
8380B244741,244741,St Colmans College,,51.910749,-8.166651882,,,,,Midleton,County_Cork
8380B244751,244751,Thomas Street,,51.91596958,-8.17430268,,,,,Midleton,County_Cork
8380B244761,244761,Midleton Park Hotel,,51.91514449,-8.179023643,,,,,Midleton,County_Cork
8380B244771,244771,Avoncore Cottages,,51.91456272,-8.183222142,,,,,Midleton,County_Cork
8380B244781,244781,Abbey Wood,,51.91293094,-8.191849384,,,,,Midleton,County_Cork
8380B244791,244791,Carrigtwohill,,51.90941545,-8.258080518,,,,,Carrigtwohill,County_Cork
8380B244801,244801,Church Lane,,51.90929985,-8.261582549,,,,,Carrigtwohill,County_Cork
8380B244811,244811,West End Terrace,,51.90914757,-8.265360493,,,,,Carrigtwohill,County_Cork
8380B244821,244821,Dennehys,,51.90817346,-8.274627215,,,,,Carrigtwohill,County_Cork
8380B244831,244831,Glounthaune Rly Stn,,51.91136184,-8.325111072,,,,,Cork city and suburbs,County_Cork
8380B244841,244841,Glounthaune Church,,51.91133739,-8.337000265,,,,,Cork city and suburbs,County_Cork
8380B244851,244851,Little Island,,51.908077,-8.357424688,,,,,Cork city and suburbs,County_Cork
8380B244931,244931,St Mary's Road,,51.90833725,-8.168517799,,,,,Midleton,County_Cork
8380B244941,244941,Ballinacurra,,51.90157998,-8.166719673,,,,,Midleton,County_Cork
8380B244951,244951,Cloyne Rd Junc,,51.898967,-8.166053,,,,,Midleton,County_Cork
8380B244961,244961,Mount Pleasant,,51.90030329,-8.16688932,,,,,Midleton,County_Cork
8380B244971,244971,The Paddocks,,51.87423259,-8.425050102,,,,,Cork city and suburbs,County_Cork
8380B244981,244981,Herons Wood,,51.82436794,-8.394421199,,,,,Carrigaline,County_Cork
8380B245011,245011,Cork Road,,51.82085127,-8.392287182,,,,,Carrigaline,County_Cork
8380B245021,245021,Cork Road Clinic,,51.81819321,-8.391451835,,,,,Carrigaline,County_Cork
8380B245031,245031,Carrigaline Church,,51.81591903,-8.391417625,,,,,Carrigaline,County_Cork
8380B245041,245041,Abbey View,,51.81114077,-8.400889841,,,,,Carrigaline,County_Cork
8380B245051,245051,Lower Clevedon,,51.81072639,-8.403772127,,,,,Carrigaline,County_Cork
8380B245061,245061,Kilmoney Road Upper,,51.80650074,-8.403966387,,,,,Carrigaline,County_Cork
8380B245071,245071,Clevedon Gardens,,51.80782292,-8.401121432,,,,,Carrigaline,County_Cork
8380B245081,245081,Royal Cork Yacht C,,51.8035031,-8.307253679,,,,,Crosshaven-Churchbay,County_Cork
8380B245091,245091,The Grand,,51.80437917,-8.302199047,,,,,Crosshaven-Churchbay,County_Cork
8380B245101,245101,Buckleys Pub,,51.80388023,-8.296917679,,,,,Buckleys Pub,County_Cork
8380B245111,245111,Crosshaven,,51.80252481,-8.296140293,,,,,Crosshaven-Churchbay,County_Cork
8380B245121,245121,Buckleys Pub,,51.80362857,-8.296901526,,,,,Crosshaven-Churchbay,County_Cork
8380B245131,245131,Crosshaven Boat Yard,,51.80432296,-8.29957413,,,,,Crosshaven-Churchbay,County_Cork
8380B245141,245141,The Grand,,51.80424318,-8.302647644,,,,,Crosshaven-Churchbay,County_Cork
8380B245161,245161,Fountainstown,,51.77579491,-8.311833037,,,,,Fountainstown,County_Cork
8380B245171,245171,Forge Cross,,51.78997977,-8.315322825,,,,,Forge Cross,County_Cork
8380B245181,245181,Crosshaven RFC,,51.79047248,-8.305759038,,,,,Fountainstown,County_Cork
8380B245201,245201,Royal Cork Yacht C,,51.80335863,-8.307499196,,,,,Crosshaven-Churchbay,County_Cork
8380B245211,245211,Kilnagleary Rd,,51.809681,-8.359419,,,,,Kilnagleary Rd,County_Cork
8380B245221,245221,Carrigaline Ind Est,,51.81035288,-8.372589065,,,,,Carrigaline Ind Est,County_Cork
8380B245241,245241,Carrigaline Hotel,,51.81584659,-8.391576541,,,,,Carrigaline,County_Cork
8380B245271,245271,Cork Road,,51.81817475,-8.391596722,,,,,Carrigaline,County_Cork
8380B245281,245281,Glenview,,51.82111127,-8.392492519,,,,,Carrigaline,County_Cork
8380B245291,245291,Herons Wood,,51.82456394,-8.394945154,,,,,Carrigaline,County_Cork
8380B245301,245301,Carrig na Curra,,51.82766971,-8.396292522,,,,,Carrigaline,County_Cork
8380B245321,245321,Lissadell,,51.86899288,-8.417231939,,,,,Cork city and suburbs,County_Cork
8380B245331,245331,Broadale,,51.86416228,-8.413092746,,,,,Cork city and suburbs,County_Cork
8380B245341,245341,Carrigaline,,51.81320062,-8.392510814,,,,,Carrigaline,County_Cork
8380B245351,245351,The Close,,51.87611085,-8.40479321,,,,,Cork city and suburbs,County_Cork
8380B245361,245361,Norwood Court,,51.87682474,-8.395765955,,,,,Cork city and suburbs,County_Cork
8380B245371,245371,St Gerard's Place,,51.87717542,-8.387635769,,,,,Cork city and suburbs,County_Cork
8380B245381,245381,Harbour Heights,,51.87584782,-8.349428204,,,,,Passage West,County_Cork
8380B245391,245391,Scoil Cholmcille,,51.87512668,-8.344005532,,,,,Passage West,County_Cork
8380B245401,245401,Toureen Terrace,,51.87407048,-8.339350219,,,,,Passage West,County_Cork
8380B245411,245411,Royal Victoria Dock,,51.87006607,-8.334542547,,,,,Passage West,County_Cork
8380B245421,245421,Dock Terrace,,51.86682071,-8.331454681,,,,,Passage West,County_Cork
8380B245431,245431,Carrigmahon Hill,,51.86157567,-8.332984147,,,,,Passage West,County_Cork
8380B245441,245441,Glenbrook,,51.85935711,-8.332358016,,,,,Passage West,County_Cork
8380B245451,245451,Monkstown,,51.84947083,-8.331690088,,,,,Passage West,County_Cork
8380B245461,245461,Barnahely,,51.82311182,-8.338865662,,,,,Barnahely,County_Cork
8380B245471,245471,DePuy Synthes,,51.82556178,-8.304197673,,,,,DePuy Synthes,County_Cork
8380B245481,245481,Ringaskiddy,,51.83051175,-8.322250755,,,,,Ringaskiddy-Loughbeg,County_Cork
8380B245491,245491,NMCI,,51.83140008,-8.306021603,,,,,NMCI,County_Cork
8380B245501,245501,Haulbowline,,51.83122184,-8.305425531,,,,,Haulbowline,County_Cork
8380B245511,245511,Ringaskiddy,,51.83024975,-8.319434224,,,,,Ringaskiddy-Loughbeg,County_Cork
8380B245521,245521,Deep Water Berth,,51.83042318,-8.325035778,,,,,Ringaskiddy-Loughbeg,County_Cork
8380B245531,245531,Barnahely,,51.827289,-8.329531,,,,,Barnahely,County_Cork
8380B245541,245541,Novartis,,51.82283241,-8.339124677,,,,,Novartis,County_Cork
8380B245551,245551,Pfizers,,51.83326391,-8.340871621,,,,,Pfizers,County_Cork
8380B245561,245561,Coolmore,,51.82149681,-8.347063804,,,,,Coolmore,County_Cork
8380B245571,245571,Shanbally Grotto,,51.826953,-8.350357,,,,,Shanbally,County_Cork
8380B245581,245581,Shanbally Church,,51.83200972,-8.354616815,,,,,Shanbally Church,County_Cork
8380B245591,245591,Rafeen,,51.83778561,-8.361903174,,,,,Rafeen,County_Cork
8380B245601,245601,Monkstown,,51.84739772,-8.333663278,,,,,Passage West,County_Cork
8380B245611,245611,Mentone Villas,,51.84947961,-8.331762726,,,,,Passage West,County_Cork
8380B245621,245621,Glenbrook,,51.86147643,-8.333114082,,,,,Passage West,County_Cork
8380B245631,245631,Glenbrook Wharf,,51.86431052,-8.332234805,,,,,Passage West,County_Cork
8380B245641,245641,Lucia Place,,51.86804901,-8.332596326,,,,,Passage West,County_Cork
8380B245651,245651,Strand Street,,51.87014631,-8.334775485,,,,,Passage West,County_Cork
8380B245661,245661,Passage West,,51.87177863,-8.336080057,,,,,Passage West,County_Cork
8380B245671,245671,Toureen Terrace,,51.87446314,-8.340340725,,,,,Passage West,County_Cork
8380B245681,245681,Scoil Cholmcille,,51.87500066,-8.344062662,,,,,Passage West,County_Cork
8380B245691,245691,Rockenham,,51.87477785,-8.346471763,,,,,Passage West,County_Cork
8380B245711,245711,St Gerard's Place,,51.87708299,-8.388404728,,,,,Cork city and suburbs,County_Cork
8380B245721,245721,Rochestown Inn,,51.87695554,-8.391598825,,,,,Cork city and suburbs,County_Cork
8380B245731,245731,Norwood Court,,51.87678116,-8.395358913,,,,,Cork city and suburbs,County_Cork
8380B245741,245741,Coach Hill,,51.87644862,-8.400657058,,,,,Cork city and suburbs,County_Cork
8380B245751,245751,Clarkes Hill Junc,,51.87553983,-8.408752907,,,,,Cork city and suburbs,County_Cork
8380B245771,245771,Barters Wood,,51.92868865,-8.595250442,,,,,Barters Wood,County_Cork
8380B245781,245781,Woodley,,51.87656719,-8.430707236,,,,,Cork city and suburbs,County_Cork
8380B245791,245791,EMC Terminus,,51.87687185,-8.638645398,,,,,EMC Terminus,County_Cork
8380B245801,245801,Coolroe Heights,,51.88585058,-8.61359803,,,,,Cork city and suburbs,County_Cork
8380B245811,245811,Old Quarry,,51.88582291,-8.617171195,,,,,Cork city and suburbs,County_Cork
8380B245821,245821,Johnstown,,51.84915734,-8.397990735,,,,,Johnstown,County_Cork
8380B245861,245861,Lotamore Drive,,51.91696857,-8.422182815,,,,,Cork city and suburbs,County_Cork
8380B245871,245871,Ferney Road,,51.80879018,-8.391515391,,,,,Carrigaline,County_Cork
8380B245881,245881,Brightwater,,51.79823206,-8.294488364,,,,,Crosshaven-Churchbay,County_Cork
8380B245891,245891,Brightwater,,51.79995998,-8.293702185,,,,,Crosshaven-Churchbay,County_Cork
8380B245901,245901,Point Lane Junc,,51.80446388,-8.289975882,,,,,Crosshaven-Churchbay,County_Cork
8380B245911,245911,Camden Road,,51.8069664,-8.288556333,,,,,Crosshaven-Churchbay,County_Cork
8380B245921,245921,Camden Road,,51.8088434,-8.285595474,,,,,Crosshaven-Churchbay,County_Cork
8380B245971,245971,Maryborough Woods,,51.8690183,-8.43259547,,,,,Cork city and suburbs,County_Cork
8380B245981,245981,Welwyn Road,,51.87129634,-8.431571756,,,,,Cork city and suburbs,County_Cork
8380B245991,245991,Greendale Road,,51.87177612,-8.428192731,,,,,Cork city and suburbs,County_Cork
8380B246001,246001,The Borough,,51.86258327,-8.409637281,,,,,Cork city and suburbs,County_Cork
8380B246011,246011,Landsborough,,51.86291295,-8.402671107,,,,,Cork city and suburbs,County_Cork
8380B246021,246021,Foxwood,,51.86667683,-8.400802556,,,,,Cork city and suburbs,County_Cork
8380B246031,246031,Garryduff Sports Ctr,,51.86903599,-8.399632798,,,,,Cork city and suburbs,County_Cork
8380B246051,246051,Newlyn Vale,,51.8755739,-8.414431779,,,,,Cork city and suburbs,County_Cork
8380B246061,246061,Maryborough Woods Road,,51.87139276,-8.42731778,,,,,Cork city and suburbs,County_Cork
8380B246071,246071,Maryborough Woods,,51.87156888,-8.430790183,,,,,Cork city and suburbs,County_Cork
8380B246081,246081,Maryborough Woods Road,,51.86901926,-8.4323341,,,,,Cork city and suburbs,County_Cork
8380B246091,246091,Ardcarraig,,51.868723,-8.434669137,,,,,Cork city and suburbs,County_Cork
8380B246151,246151,St Senan's Church,,51.91821335,-8.618472918,,,,,Tower,County_Cork
8380B246251,246251,Manor Farm,,51.86874892,-8.489849205,,,,,Cork city and suburbs,County_Cork
8380B246421,246421,Marymount Hospice,,51.87171184,-8.547736996,,,,,Cork city and suburbs,County_Cork
8380B246431,246431,Ballinsaspigmore,,51.87185749,-8.54734667,,,,,Cork city and suburbs,County_Cork
8380B246441,246441,Carrigrohane Road,,51.88956315,-8.538293025,,,,,Cork city and suburbs,County_Cork
8380B246621,246621,Grange Manor,,51.87344415,-8.645741969,,,,,Killumney,County_Cork
8380B246671,246671,Ovens,,51.87668281,-8.646921209,,,,,Killumney,County_Cork
8380B246681,246681,Grange Manor,,51.87328363,-8.645507308,,,,,Killumney,County_Cork
8380B246691,246691,Killumney Cross,,51.87263868,-8.645091448,,,,,Killumney,County_Cork
8380B246701,246701,Lee Park,,51.89373508,-8.51601166,,,,,Cork city and suburbs,County_Cork
8380B246711,246711,Forrest Hills,,51.808575,-8.385178,,,,,Forrest Hills,County_Cork
8380B246741,246741,Fernlea,,51.8087761,-8.390340632,,,,,Carrigaline,County_Cork
8380B246751,246751,Hillcrest,,51.80785077,-8.400860654,,,,,Carrigaline,County_Cork
8380B246761,246761,Kilmoney Road Upper,,51.8065648,-8.403633437,,,,,Carrigaline,County_Cork
8380B246771,246771,Liosrua,,51.8086884,-8.397735724,,,,,Carrigaline,County_Cork
8380B246971,246971,Maryborough Hill,,51.87269491,-8.422697522,,,,,Cork city and suburbs,County_Cork
8380B246981,246981,Maryborough Hill,,51.87246443,-8.421794986,,,,,Cork city and suburbs,County_Cork
8380B247011,247011,Model Farm Road,,51.89151428,-8.566908206,,,,,Cork city and suburbs,County_Cork
8380B247091,247091,Skibbereen Comm Scl,,51.55028764,-9.25674965,,,,,Skibbereen,County_Cork
8380B247111,247111,Mount Oval,,51.872335,-8.404369,,,,,Cork city and suburbs,County_Cork
8380B247171,247171,Seaview,,51.81538777,-8.386249665,,,,,Carrigaline,County_Cork
8380B247181,247181,Waterpark,,51.81551171,-8.38408965,,,,,Carrigaline,County_Cork
8380B247191,247191,Kinsale,,51.70560676,-8.521826353,,,,,Kinsale,County_Cork
8380B247231,247231,Edenhall,,51.88964291,-8.53854095,,,,,Cork city and suburbs,County_Cork
8380B247241,247241,Primary Care Centre,,51.80882501,-8.372489457,,,,,Primary Care Centre,County_Cork
8380B247251,247251,Ballygarvan,,51.82381175,-8.463148309,,,,,Ballygarvan,County_Cork
8380B247261,247261,Ballygarvan,,51.82371224,-8.463306861,,,,,Ballygarvan,County_Cork
8380B247481,247481,Carrigmore,,51.8226059,-8.397132964,,,,,Carrigaline,County_Cork
8380B247492,247492,Glenwood Court,,51.82253266,-8.397523985,,,,,Carrigaline,County_Cork
8380B247621,247621,Little Island,,51.90875097,-8.351529293,,,,,Cork city and suburbs,County_Cork
8380B247911,247911,Camden Road,,51.80886061,-8.28591462,,,,,Crosshaven-Churchbay,County_Cork
8380B247921,247921,Camden Road,,51.80698466,-8.288440441,,,,,Crosshaven-Churchbay,County_Cork
8380B247931,247931,Camden Road,,51.80447244,-8.29014994,,,,,Crosshaven-Churchbay,County_Cork
8380B247941,247941,Camden Rd Lwr,,51.80299312,-8.292199415,,,,,Crosshaven-Churchbay,County_Cork
8380B247951,247951,Camden Rd Lwr,,51.80296633,-8.292126743,,,,,Crosshaven-Churchbay,County_Cork
8380B247961,247961,Marwood Avenue,,51.92834038,-8.382580218,,,,,Cork city and suburbs,County_Cork
8380B247971,247971,Carrigaline,,51.81158953,-8.395788908,,,,,Carrigaline,County_Cork
8380B247981,247981,Ballincollig,,51.88059333,-8.633672507,,,,,Cork city and suburbs,County_Cork
8380B247991,247991,Ballincollig,,51.8805021,-8.63558851,,,,,Ballincollig,County_Cork
8380B248001,248001,Waterpark,,51.81889287,-8.383726766,,,,,Carrigaline,County_Cork
8380B248011,248011,Bridgemount,,51.82103156,-8.386704082,,,,,Carrigaline,County_Cork
8380B248021,248021,Distillery Walk,,51.91240528,-8.171323743,,,,,Midleton,County_Cork
8380B248201,248201,Forrest Hills,,51.80848774,-8.385103064,,,,,Carrigaline,County_Cork
8380B248211,248211,Bridgemount,,51.821096,-8.386721,,,,,Carrigaline,County_Cork
8380B248221,248221,Waterpark,,51.81879437,-8.38360989,,,,,Carrigaline,County_Cork
8380B248601,248601,North Esk Junction,,51.90668872,-8.378806532,,,,,Cork city and suburbs,County_Cork
8380B248611,248611,North Esk Junction,,51.90679668,-8.378778374,,,,,Cork city and suburbs,County_Cork
8380B248641,248641,Harbour Heights,,51.87646412,-8.350754615,,,,,Passage West,County_Cork
8380B248881,248881,Glenville (Opp Kennedys Pub),,52.04439889,-8.425799444,,,,,Glenville,County_Cork
8380B248911,248911,Millstreet Rail St,,52.07756867,-9.070625099,,,,,Millstreet Rail St,County_Cork
8380B249021,249021,Brewery House,,51.91273785,-8.171339544,,,,,Midleton,County_Cork
8380B249701,249701,Skibbereen,,51.54824983,-9.264840471,,,,,Skibbereen,County_Cork
8380B2501201,250121,Derryleigh Bridge,,51.56442323,-9.204158147,,,,,Derryleigh Bridge,County_Cork
8380B2501401,250141,Ballintubber Junc,,51.89614667,-8.254313933,,,,,Ballintubber Junc,County_Cork
8380B250161,250161,Kilcoe Church,,51.56056686,-9.391098544,,,,,Kilcoe Church,County_Cork
8380B250191,250191,Enniskeane,,51.73821477,-8.930228342,,,,,Ballineen-Enniskean,County_Cork
8380B2502301,250231,Dunmanway Square,,51.72170865,-9.113336548,,,,,Dunmanway,County_Cork
8380B2503101,250311,Ballineen,,51.736083,-8.948229,,,,,Ballineen-Enniskean,County_Cork
8380B250561,250561,Adrigole,,51.69447563,-9.722124601,,,,,Adrigole,County_Cork
8380B2506901,250691,Baltimore,,51.48260848,-9.374614034,,,,,Baltimore,County_Cork
8380B2507001,250701,Ballymakeery,,51.93608768,-9.144885987,,,,,Baile Mhic Íre,County_Cork
8380B2507201,250721,Ballycotton,,51.82726753,-8.003641395,,,,,Ballycotton,County_Cork
8380B2507301,250731,Butlerstown,,51.59981304,-8.728536923,,,,,Butlerstown,County_Cork
8380B250761,250761,Cononagh Bridge,,51.59589024,-9.092806207,,,,,Cononagh Bridge,County_Cork
8380B2522501,252251,Halfway,,51.80450905,-8.570137303,,,,,Halfway,County_Cork
8380B252911,252911,Bandon Ind Estate,,51.74565731,-8.79567171,,,,,Bandon Ind Estate,County_Cork
8380B2529501,252951,Leap,,51.58088186,-9.142329218,,,,,Leap,County_Cork
8380B2530301,253031,Lisheen Church,,51.5269476,-9.386931611,,,,,Lisheen Church,County_Cork
8380B253171,253171,Lowertown Church,,51.52258891,-9.601359612,,,,,Lowertown Church,County_Cork
8380B2533301,253331,Millstreet,,52.0603564,-9.062440456,,,,,Millstreet,County_Cork
8380B253551,253551,Murragh,,51.74228066,-8.892806724,,,,,Murragh,County_Cork
8380B2537001,253701,O'Briens Cross,,51.78348064,-8.635441639,,,,,O'Briens Cross,County_Cork
8380B2538001,253801,Owenahincha Cross,,51.57203026,-9.006423878,,,,,Owenahincha Cross,County_Cork
8380B254251,254251,Toormore Cross,,51.52039888,-9.649747466,,,,,Toormore Cross,County_Cork
8380B2550401,255041,Mount Oval,,51.87227581,-8.403814839,,,,,Cork city and suburbs,County_Cork
8380B255211,255211,Mitchelstown,,52.26604905,-8.270020492,,,,,Mitchelstown,County_Cork
